listing_id,brand_slug,brand_name_fa,manufacturer,name,model,trim,year,mileage,mileage_unknown,fuel,transmission,body_status,body_status_ordinal,price,scraped_at,source_url,created_at
78d5e0ab76b9667d,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1402,50000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2070000000,2026-08-15 16:03:56.857036,https://bama.ir/car/j6ihfcvj,2026-08-21 16:25:50
b6f5eec196bd5132,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1397,134500.0,0,بنزینی,دنده ای,خط و خش جزئی,8,1500000000,2026-08-15 16:03:56.857036,https://bama.ir/car/9el6ypkn,2026-08-21 16:25:50
5ac35032e0c49e26,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,9000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2460000000,2026-08-15 16:03:56.857036,https://bama.ir/car/eorlwapk,2026-08-21 16:25:50
386322552c57f683,dena,دنا,ikco,معمولی,دنا,دنده ای,1395,231000.0,0,بنزینی,دنده ای,چند لکه رنگ,12,1350000000,2026-08-15 16:03:56.857036,https://bama.ir/car/ndeq9xn6,2026-08-21 16:25:50
4d71e1d3f7ae0de5,dena,دنا,ikco,معمولی,دنا,دنده ای,1397,184000.0,0,بنزینی,دنده ای,دو لکه رنگ,13,1170000000,2026-08-15 16:03:56.857036,https://bama.ir/car/wr2ofqbb,2026-08-21 16:25:50
4113de5bcbee9415,dena,دنا,ikco,معمولی,دنا,دنده ای,1399,192000.0,0,بنزینی,دنده ای,بدون رنگ,15,1550000000,2026-08-15 16:03:56.857036,https://bama.ir/car/n6y3sk81,2026-08-21 16:25:50
3a239ef65c7208f1,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,16000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2650000000,2026-08-15 16:03:56.857036,https://bama.ir/car/iivz4esv,2026-08-21 16:25:50
61411a512a8ef88a,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1403,72000.0,0,بنزینی,اتوماتیک,خط و خش جزئی,8,2270000000,2026-08-15 16:03:56.857036,https://bama.ir/car/lkdbqoww,2026-08-21 16:25:50
e3d975bf71611c88,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1404,3000.0,0,بنزینی,دنده ای,بدون رنگ,15,2100000000,2026-08-15 16:03:56.857036,https://bama.ir/car/bc8e4ish,2026-08-21 16:25:50
80cdf1ab9215c4f9,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2200000000,2026-08-15 16:03:56.857036,https://bama.ir/car/8zvxecvs,2026-08-21 16:25:50
b3d676f1dcb734eb,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1404,8000.0,0,بنزینی,دنده ای,بدون رنگ,15,2100000000,2026-08-15 16:03:56.857036,https://bama.ir/car/obzexfwn,2026-08-21 16:25:50
e49a6eecde2c7ab0,dena,دنا,ikco,معمولی,دنا,دنده ای,1397,157000.0,0,بنزینی,دنده ای,خط و خش جزئی,8,1330000000,2026-08-15 16:03:56.857036,https://bama.ir/car/f9w1oz3q,2026-08-21 16:25:50
43fad93c9f700074,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1402,60000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2300000000,2026-08-15 16:03:56.857036,https://bama.ir/car/ncfe481j,2026-08-21 16:25:50
2f97d2121b351dd8,dena,دنا,ikco,پلاس EF7,دنا,6 دنده توربو,1402,85000.0,0,بنزینی,دنده ای,بدون رنگ,15,2100000000,2026-08-15 16:03:56.857036,https://bama.ir/car/atoeqkyg,2026-08-21 16:25:50
7346388d22a68c25,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1403,30000.0,0,بنزینی,دنده ای,بدون رنگ,15,1960000000,2026-08-15 16:03:56.857036,https://bama.ir/car/lf4qp765,2026-08-21 16:25:50
95ab7005d2e3342d,dena,دنا,ikco,معمولی,دنا,دنده ای,1394,190000.0,0,بنزینی,دنده ای,چند لکه رنگ,12,1180000000,2026-08-15 16:03:56.857036,https://bama.ir/car/bewm1vn3,2026-08-21 16:25:50
f3361629b3459836,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1401,97000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,1930000000,2026-08-15 16:03:56.857036,https://bama.ir/car/evngmo6c,2026-08-21 16:25:50
1ce7fab239f73d01,dena,دنا,ikco,پلاس EF7,دنا,5 دنده توربو,1398,35000.0,0,بنزینی,دنده ای,بدون رنگ,15,1840000000,2026-08-15 16:03:56.857036,https://bama.ir/car/eiqurdrl,2026-08-21 16:25:50
097ec70566a44c5c,dena,دنا,ikco,معمولی,دنا,دنده ای,1398,89000.0,0,بنزینی,دنده ای,دو لکه رنگ,13,1500000000,2026-08-15 16:03:56.857036,https://bama.ir/car/myfjyeir,2026-08-21 16:25:50
c1794bdd5e2ef1ce,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1401,62000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,1950000000,2026-08-15 16:03:56.857036,https://bama.ir/car/qwtojyu4,2026-08-21 16:25:50
a3c9c3360a07d26f,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2700000000,2026-08-15 16:03:56.857036,https://bama.ir/car/dg5f6vwu,2026-08-21 16:25:50
678444aee1b30088,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1402,18000.0,0,بنزینی,دنده ای,بدون رنگ,15,1810000000,2026-08-15 16:03:56.857036,https://bama.ir/car/otnq93ar,2026-08-21 16:25:50
3a06898872993ff1,dena,دنا,ikco,پلاس EF7,دنا,5 دنده توربو,1400,108000.0,0,بنزینی,دنده ای,یک لکه رنگ,14,1820000000,2026-08-15 16:03:54.223063,https://bama.ir/car/ys32rvmd,2026-08-21 16:25:50
f516381d90e9bdb1,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1403,88000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2300000000,2026-08-15 16:03:54.223063,https://bama.ir/car/btniwld0,2026-08-21 16:25:50
e91956ee1752702e,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1401,80000.0,0,بنزینی,اتوماتیک,تصادفی,8,1250000000,2026-08-15 16:03:54.223063,https://bama.ir/car/7obrkf1c,2026-08-21 16:25:50
d3813b937e8bc75e,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1399,100000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,1790000000,2026-08-15 16:03:54.223063,https://bama.ir/car/qyuyjxdw,2026-08-21 16:25:50
24d413d11990248e,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1401,43000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2100000000,2026-08-15 16:03:54.223063,https://bama.ir/car/zcyfdj7j,2026-08-21 16:25:50
e92253a5d7b9aa09,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1403,21000.0,0,بنزینی,اتوماتیک,یک لکه رنگ,14,3350000000,2026-08-15 16:03:54.223063,https://bama.ir/car/3vgwutzd,2026-08-21 16:25:50
d397cc11b224ae2a,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1400,90000.0,0,بنزینی,دنده ای,بدون رنگ,15,1680000000,2026-08-15 16:03:54.223063,https://bama.ir/car/18cqxwzn,2026-08-21 16:25:50
0bf64e4801e028e9,dena,دنا,ikco,پلاس EF7,دنا,6 دنده توربو,1402,57000.0,0,بنزینی,دنده ای,بدون رنگ,15,2170000000,2026-08-15 16:03:54.223063,https://bama.ir/car/umqw6ioj,2026-08-21 16:25:50
20e38f10dccfd77c,dena,دنا,ikco,معمولی,دنا,دنده ای,1396,176000.0,0,بنزینی,دنده ای,بدون رنگ,15,1480000000,2026-08-15 16:03:54.223063,https://bama.ir/car/rdixz6tf,2026-08-21 16:25:50
3de20381f31d4682,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2650000000,2026-08-15 16:03:54.223063,https://bama.ir/car/idkyuuqw,2026-08-21 16:25:50
ae9f1233305a367c,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1404,10000.0,0,بنزینی,دنده ای,بدون رنگ,15,2115000000,2026-08-15 16:03:54.223063,https://bama.ir/car/g06ngmc1,2026-08-21 16:25:50
76c19d2ed03167e3,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2770000000,2026-08-15 16:03:54.223063,https://bama.ir/car/ex8qligp,2026-08-21 16:25:50
a0ff72bcab0f31ae,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1401,185000.0,0,بنزینی,دنده ای,بدون رنگ,15,1670000000,2026-08-15 16:03:54.223063,https://bama.ir/car/gymfabfw,2026-08-21 16:25:50
4dca29e494591292,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1399,80000.0,0,بنزینی,اتوماتیک,یک لکه رنگ,14,1705000000,2026-08-15 16:03:54.223063,https://bama.ir/car/2iyn6h0f,2026-08-21 16:25:50
69a9f657a765d3d1,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,30000.0,0,بنزینی,اتوماتیک,یک لکه رنگ,14,2490000000,2026-08-15 16:03:54.223063,https://bama.ir/car/f6pa8ioc,2026-08-21 16:25:50
7d03c483051eef01,dena,دنا,ikco,معمولی,دنا,دنده ای,1396,104000.0,0,بنزینی,دنده ای,بدون رنگ,15,1490000000,2026-08-15 16:03:54.223063,https://bama.ir/car/p3yzporg,2026-08-21 16:25:50
acecfb3c5c7570a7,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,7000.0,0,بنزینی,اتوماتیک,خط و خش جزئی,8,2400000000,2026-08-15 16:03:54.223063,https://bama.ir/car/odhe8xfm,2026-08-21 16:25:50
1d84782cd2e6f844,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1400,87000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2190000000,2026-08-15 16:03:54.223063,https://bama.ir/car/joey0wvw,2026-08-21 16:25:50
9ee5c8dffce9056f,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1403,40000.0,0,بنزینی,دنده ای,بدون رنگ,15,2150000000,2026-08-15 16:03:54.223063,https://bama.ir/car/xspcmjfh,2026-08-21 16:25:50
7f86dae0d031b61c,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1404,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2040000000,2026-08-15 16:03:54.223063,https://bama.ir/car/pamhqv7p,2026-08-21 16:25:50
2f4d82fc62987ade,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1404,4400.0,0,بنزینی,دنده ای,بدون رنگ,15,1990000000,2026-08-15 16:03:54.223063,https://bama.ir/car/tgrxiblv,2026-08-21 16:25:50
ac95eff7e4fe164d,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1403,43000.0,0,بنزینی,دنده ای,بدون رنگ,15,2070000000,2026-08-15 16:03:54.223063,https://bama.ir/car/aewpfoqc,2026-08-21 16:25:50
2bb54ef7a960f8e5,dena,دنا,ikco,معمولی,دنا,دنده ای,1396,148000.0,0,بنزینی,دنده ای,دو لکه رنگ,13,1260000000,2026-08-15 16:03:51.120459,https://bama.ir/car/fkhoqs3v,2026-08-21 16:25:50
232555e4d5ae69f4,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2770000000,2026-08-15 16:03:28.674650,https://bama.ir/car/jncoa937,2026-08-21 16:25:50
b9f74a0e5f2249ba,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1399,139000.0,0,بنزینی,دنده ای,بدون رنگ,15,1530000000,2026-08-15 16:03:28.674650,https://bama.ir/car/czbfxk4v,2026-08-21 16:25:50
5e2cfd34bdc22c68,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,29000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2560000000,2026-08-15 16:03:26.179747,https://bama.ir/car/qqhumjml,2026-08-21 16:25:50
b46c2eef868a6df3,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1400,135000.0,0,بنزینی,دنده ای,بدون رنگ,15,1600000000,2026-08-15 16:03:26.179747,https://bama.ir/car/0o6uas9q,2026-08-21 16:25:50
8cbd25dcab11f973,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2730000000,2026-08-15 16:03:26.179747,https://bama.ir/car/bzusuqhc,2026-08-21 16:25:50
dc1ca2319ba4d594,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,12000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2540000000,2026-08-15 16:03:26.179747,https://bama.ir/car/iwcgbehv,2026-08-21 16:25:50
83275ce8f2204d30,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1404,0.0,0,بنزینی,دنده ای,بدون رنگ,15,2170000000,2026-08-15 16:03:23.241570,https://bama.ir/car/fsvadk5j,2026-08-21 16:25:50
b4eb04c45e2ee3ab,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1400,155000.0,0,بنزینی,دنده ای,بدون رنگ,15,1680000000,2026-08-15 16:03:17.322099,https://bama.ir/car/u7e5dwr2,2026-08-21 16:25:50
8a064f49e8ad2d8f,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1404,51000.0,0,بنزینی,دنده ای,بدون رنگ,15,2030000000,2026-08-15 16:03:14.309655,https://bama.ir/car/eux4gnsj,2026-08-21 16:25:50
b68e4eb1fbb022cd,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,21000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2620000000,2026-08-15 16:03:14.309655,https://bama.ir/car/kofizcgv,2026-08-21 16:25:50
5027dade516a7b3b,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,20000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2500000000,2026-08-15 16:03:14.309655,https://bama.ir/car/vrk1dzax,2026-08-21 16:25:50
261470e86898e676,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1398,135000.0,0,بنزینی,دنده ای,یک لکه رنگ,14,1500000000,2026-08-15 16:03:07.670793,https://bama.ir/car/kdte1y4i,2026-08-21 16:25:50
299e3aee53dcff3b,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,5000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2520000000,2026-08-15 16:03:07.670793,https://bama.ir/car/ryj1dosx,2026-08-21 16:25:50
bad11277773ffca4,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1401,76000.0,0,بنزینی,دنده ای,بدون رنگ,15,1850000000,2026-08-15 16:02:39.792374,https://bama.ir/car/8killhm4,2026-08-21 16:25:50
9c43cabb5ccbb15f,dena,دنا,ikco,معمولی,دنا,دنده ای,1397,107000.0,0,بنزینی,دنده ای,یک لکه رنگ,14,1485000000,2026-08-15 16:02:37.094600,https://bama.ir/car/dqxyphby,2026-08-21 16:25:50
d57c3b44d483e542,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1403,23000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2320000000,2026-08-15 16:02:11.285144,https://bama.ir/car/7l6rms3v,2026-08-21 16:25:50
dd50a4d322cd533c,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1402,8500.0,0,بنزینی,دنده ای,بدون رنگ,15,1820000000,2026-08-15 16:02:08.474670,https://bama.ir/car/0rqsmc6d,2026-08-21 16:25:50
9009a38236408b71,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1403,79000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2180000000,2026-08-15 16:01:47.771226,https://bama.ir/car/dnkd1vmx,2026-08-21 16:25:50
489a671c84f59fb2,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1403,51500.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2260000000,2026-08-15 16:01:47.770798,https://bama.ir/car/tjq8aovm,2026-08-21 16:25:50
b5ed4a1a1c0a6715,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1403,35900.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2390000000,2026-08-15 16:01:47.770412,https://bama.ir/car/voj5syly,2026-08-21 16:25:50
2f80b8eb339e553e,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2880000000,2026-08-15 16:01:41.829032,https://bama.ir/car/iliypzr3,2026-08-21 16:25:50
83036e993f495b3a,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2750000000,2026-08-15 16:01:41.829032,https://bama.ir/car/pmu4xnlo,2026-08-21 16:25:50
6139e4102607c8f9,dena,دنا,ikco,معمولی,دنا,دنده ای,1396,217380.0,0,بنزینی,دنده ای,بدون رنگ,15,1278000000,2026-08-15 16:01:35.427393,https://bama.ir/car/eygoftn0,2026-08-21 16:25:50
67003fec10ff5775,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2840000000,2026-08-15 16:01:20.039038,https://bama.ir/car/i1khuobm,2026-08-21 16:25:50
125d641149d8ee25,dena,دنا,ikco,معمولی,دنا,دنده ای,1394,214000.0,0,بنزینی,دنده ای,کامل رنگ,5,800000000,2026-08-15 16:01:20.038940,https://bama.ir/car/mdaasrqc,2026-08-21 16:25:50
eb2d77ada6dac955,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1403,25000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2280000000,2026-08-15 16:01:20.036927,https://bama.ir/car/ktyfayzo,2026-08-21 16:25:50
aa3e34222ad52fc5,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1403,25000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2350000000,2026-08-15 16:01:20.036927,https://bama.ir/car/yjb4qkwt,2026-08-21 16:25:50
d89e69dd9d219df0,dena,دنا,ikco,پلاس EF7,دنا,6 دنده توربو,1403,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1850000000,2026-08-15 16:01:17.160387,https://bama.ir/car/nlan1eah,2026-08-21 16:25:50
24cf9be0a349fdb2,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1404,3800.0,0,بنزینی,دنده ای,بدون رنگ,15,1970000000,2026-08-15 16:01:14.460155,https://bama.ir/car/dvk3tb2c,2026-08-21 16:25:50
0700cc1566260694,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1399,112000.0,0,بنزینی,دنده ای,خط و خش جزئی,8,1690000000,2026-08-15 16:01:14.460155,https://bama.ir/car/2fp3wwtb,2026-08-21 16:25:50
2f25f84d5c21e569,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1400,87000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,1880000000,2026-08-15 16:01:11.925038,https://bama.ir/car/w3lg2zy6,2026-08-21 16:25:50
a688538f7a1de8fd,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1399,144000.0,0,بنزینی,دنده ای,بدون رنگ,15,1650000000,2026-08-15 16:01:11.925038,https://bama.ir/car/1ygiweok,2026-08-21 16:25:50
768ec359d6a61eb4,dena,دنا,ikco,پلاس EF7P,دنا,6 دنده,1404,10500.0,0,بنزینی,دنده ای,بدون رنگ,15,2020000000,2026-08-15 16:01:08.782201,https://bama.ir/car/g9e6gwdt,2026-08-21 16:25:50
08ce4cd1b86681e1,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1401,49000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2100000000,2026-08-15 16:01:05.764539,https://bama.ir/car/0qtvlgio,2026-08-21 16:25:50
bfd994be8e2c1ba3,dena,دنا,ikco,پلاس EF7,دنا,5 دنده توربو,1400,51000.0,0,بنزینی,دنده ای,بدون رنگ,15,2080000000,2026-08-15 16:01:02.923732,https://bama.ir/car/gapdvzcn,2026-08-21 16:25:50
bea064d465748be3,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1404,8000.0,0,بنزینی,دنده ای,بدون رنگ,15,2000000000,2026-08-15 16:01:02.923732,https://bama.ir/car/y0rizbon,2026-08-21 16:25:50
de8c0b8e78602f91,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1402,53000.0,0,بنزینی,اتوماتیک,یک لکه رنگ,14,2100000000,2026-08-15 16:01:00.597591,https://bama.ir/car/pgj1sqzh,2026-08-21 16:25:50
04884541495b0641,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1403,39000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2300000000,2026-08-15 16:01:00.597591,https://bama.ir/car/t7zrccel,2026-08-21 16:25:50
942bb63a50376846,dena,دنا,ikco,معمولی,دنا,دنده ای,1398,112000.0,0,بنزینی,دنده ای,یک لکه رنگ,14,1480000000,2026-08-15 16:01:00.597591,https://bama.ir/car/2wrbyjdq,2026-08-21 16:25:50
f646aa8a3b645a21,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1402,30000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3310000000,2026-08-15 16:01:00.597591,https://bama.ir/car/qaiutx2d,2026-08-21 16:25:50
fd34a05fe4a17c79,dena,دنا,ikco,پلاس EF7,دنا,5 دنده ساده,1403,10700.0,0,بنزینی,دنده ای,بدون رنگ,15,1780000000,2026-08-15 16:01:00.597591,https://bama.ir/car/pt8kkver,2026-08-21 16:25:50
2d9ccc79292cf6d8,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو ساده,1401,91000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,1940000000,2026-08-15 16:00:57.330060,https://bama.ir/car/mzpqai9h,2026-08-21 16:25:50
4a7cd223a243d5ee,dena,دنا,ikco,پلاس EF7,دنا,اتوماتیک توربو آپشنال,1403,55000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2250000000,2026-08-15 16:00:57.330060,https://bama.ir/car/u6pdzfve,2026-08-21 16:25:50
5b24e0622d1738d4,dena,دنا,ikco,معمولی,دنا,دنده ای,1404,69000.0,0,بنزینی,دنده ای,خط و خش جزئی,8,1520000000,2026-08-15 16:00:57.330060,https://bama.ir/car/bvi1lfx4,2026-08-21 16:25:50
13130083d810de21,saina,ساینا,saipa,S,ساینا,دنده ای دوگانه سوز,1402,90000.0,0,دوگانه سوز,دنده ای,اتاق تعویض,1,850000000,2026-08-15 16:00:42.245981,https://bama.ir/car/gixx0qpy,2026-08-21 16:25:50
029f5d3a461d1097,saina,ساینا,saipa,S,ساینا,دنده ای دوگانه سوز,1402,187000.0,0,دوگانه سوز,دنده ای,صافکاری بدون رنگ,6,800000000,2026-08-15 16:00:42.245981,https://bama.ir/car/7ptdhv3n,2026-08-21 16:25:50
4943297a9c126644,saina,ساینا,saipa,S,پیش فروش ساینا,دنده ای بنزینی,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,722800000,2026-08-15 16:00:42.245981,https://bama.ir/car/il3cjlh5,2026-08-21 16:25:50
2ca5eda0c5ea17bd,saina,ساینا,saipa,S,ساینا,اتوماتیک,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,1190000000,2026-08-15 16:00:42.245981,https://bama.ir/car/8bjrtpb1,2026-08-21 16:25:50
12839c028fbbdf75,saina,ساینا,saipa,S,ساینا,دنده ای دوگانه سوز,1402,90000.0,0,دوگانه سوز,دنده ای,بدون رنگ,15,1000000000,2026-08-15 16:00:42.245981,https://bama.ir/car/fwsch9wu,2026-08-21 16:25:50
4569e4f74ce7210c,saina,ساینا,saipa,S,ساینا,دنده ای دوگانه سوز,1403,35000.0,0,دوگانه سوز,دنده ای,خط و خش جزئی,8,1020000000,2026-08-15 16:00:42.245981,https://bama.ir/car/bwehxvwx,2026-08-21 16:25:50
e05c15047efdd031,saina,ساینا,saipa,S,ساینا,دنده ای بنزینی,1403,55000.0,0,بنزینی,دنده ای,بدون رنگ,15,1120000000,2026-08-15 16:00:42.245981,https://bama.ir/car/0s5w32qg,2026-08-21 16:25:50
6fbc5f59e4f5e2e1,saina,ساینا,saipa,S,ساینا,دنده ای بنزینی,1404,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1300000000,2026-08-15 16:00:39.178121,https://bama.ir/car/ndol0y4n,2026-08-21 16:25:50
ef1ec83a9b6df278,saina,ساینا,saipa,S,ساینا,دنده ای بنزینی,1404,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1250000000,2026-08-15 16:00:39.178121,https://bama.ir/car/q7no8jwm,2026-08-21 16:25:50
4f31b64fa313aa4a,saina,ساینا,saipa,S,ساینا,دنده ای بنزینی,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1350000000,2026-08-15 16:00:39.178121,https://bama.ir/car/fu7yz6er,2026-08-21 16:25:50
cd1376ab5aba17c4,saina,ساینا,saipa,S,ساینا,دنده ای بنزینی,1403,9000.0,0,بنزینی,دنده ای,بدون رنگ,15,1150000000,2026-08-15 16:00:39.178121,https://bama.ir/car/v6umecfb,2026-08-21 16:25:50
31a5fdfc8af3ab08,saina,ساینا,saipa,EX دنده ای,ساینا,دنده ای,1396,108000.0,0,بنزینی,دنده ای,بدون رنگ,15,810000000,2026-08-15 16:00:39.178121,https://bama.ir/car/r7agu3l9,2026-08-21 16:25:50
b0124c55228ce9bc,saina,ساینا,saipa,EX دنده ای,ساینا,دنده ای,1397,118000.0,0,بنزینی,دنده ای,یک درب رنگ,11,810000000,2026-08-15 16:00:39.178121,https://bama.ir/car/flh8yipu,2026-08-21 16:25:50
bfdb1cf7535ab2f4,saina,ساینا,saipa,S,ساینا,دنده ای بنزینی,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1320000000,2026-08-15 16:00:39.178121,https://bama.ir/car/v8soxlze,2026-08-21 16:25:50
0f9114096dad75af,saina,ساینا,saipa,S,ساینا,دنده ای بنزینی,1405,0.0,0,بنزینی,دنده ای,بدون رنگ,15,1360000000,2026-08-15 16:00:39.178121,https://bama.ir/car/l3a5sekw,2026-08-21 16:25:50
21fb01290a021d88,saina,ساینا,saipa,SX دنده ای,ساینا,دنده ای,1395,200000.0,0,بنزینی,دنده ای,گلگیر رنگ,8,740000000,2026-08-15 16:00:39.178121,https://bama.ir/car/gy4r8kft,2026-08-21 16:25:50
ff652bbb2df10c90,saina,ساینا,saipa,S,ساینا,دنده ای بنزینی,1403,36000.0,0,بنزینی,دنده ای,بدون رنگ,15,1210000000,2026-08-15 16:00:39.178121,https://bama.ir/car/7tp3yycx,2026-08-21 16:25:50
